query-id	corpus-id	score
7348184-1	26565895	1
7348184-1	11840295	1
7348184-1	2155676	1
7348184-1	32459397	2
7348213-1	21810890	1
7348213-1	9855500	1
7348213-2	21810890	1
7348213-2	9855500	1
7348696-1	26851839	1
7348696-1	7604331	1
7348696-1	25979311	1
7348696-1	29071210	1
7348696-1	10984517	1
7348696-1	24258270	1
7348933-1	27566001	1
7348933-1	31900946	1
7349484-1	31870226	1
7349622-1	18246011	1
7349622-1	8550645	1
7349802-1	26673735	1
7349802-1	4013743	1
7349802-1	18832582	1
7349802-1	17945460	1
7349802-1	8486939	1
7349802-1	30946767	1
7349802-1	27558626	1
7349802-2	26673735	1
7349802-2	4013743	1
7349802-2	18832582	1
7349802-2	17945460	1
7349802-2	8486939	1
7349802-2	30946767	1
7349802-2	27558626	1
7349802-3	26673735	1
7349802-3	4013743	1
7349802-3	18832582	1
7349802-3	17945460	1
7349802-3	8486939	1
7349802-3	30946767	1
7349802-3	27558626	1
7349802-4	26673735	1
7349802-4	4013743	1
7349802-4	18832582	1
7349802-4	17945460	1
7349802-4	8486939	1
7349802-4	30946767	1
7349802-4	27558626	1
7349831-1	21810890	1
7349831-1	23090334	1
7349859-1	23149976	1
7349955-1	9746073	1
7350035-1	28119539	1
7350069-1	26880822	1
7350239-1	9744212	1
7350239-1	31625792	1
7350303-1	25788515	1
7350303-1	22211919	1
7350350-1	17135451	1
7350350-1	17333728	1
7350350-1	8993115	1
7350350-1	19795035	1
7350519-1	11754419	1
7350691-1	30029930	1
7350897-1	32319129	1
7350897-1	32436290	1
7350897-1	31732958	1
7350897-1	32719688	2
7351372-1	20594302	1
7351926-1	24960501	1
7351926-1	28110398	1
7352096-1	34096390	1
7352096-1	34044758	1
7352137-1	12748831	1
7352146-1	20174635	1
7352150-1	7518847	1
7352731-1	26307017	2
7352819-1	24880540	1
7352884-1	28057559	1
7352884-1	27052748	1
7352884-1	9436290	1
7353681-1	18825135	1
7353681-1	25050926	1
7353681-1	22418018	1
7353681-2	18825135	1
7353681-2	25050926	1
7353681-2	22418018	1
7353682-1	25375751	1
7353707-1	24549726	1
7353707-1	21726224	1
7353707-2	24549726	1
7353707-2	21726224	1
7353707-3	24549726	1
7353707-3	21726224	1
7353707-4	24549726	1
7353707-4	21726224	1
7353707-5	24549726	1
7353707-5	21726224	1
7353713-1	21645380	1
7353733-1	24673536	1
7353733-1	21379571	1
7353733-1	23685490	1
7353752-1	26598942	1
7353752-1	15849490	1
7353752-1	27508975	1
7353752-1	16628090	1
7353752-1	20195377	1
7353752-1	28826722	1
7353757-1	25437571	1
7353757-1	22733017	1
7353757-1	2311879	1
7353757-1	17428737	1
7353774-1	17881969	1
7353792-1	27246771	1
7353792-2	27246771	1
7353792-3	27246771	1
7353792-4	27246771	1
7353792-5	27246771	1
7353793-1	31173647	1
7353804-1	32652947	2
7353847-1	15472660	1
7353847-1	32532063	2
7353859-1	26815881	1
7353859-1	11929091	1
7353859-1	32545570	2
7353866-1	25975649	1
7353888-1	32249918	1
7353888-1	32151335	1
7353891-1	25048685	1
7353891-1	19959041	1
7353891-1	32604789	2
7353895-1	11435813	1
7353895-1	24259384	1
7353895-1	24532529	1
7353895-1	32604918	2
7354283-1	15172277	1
7354470-1	31356638	1
7354470-1	10744091	1
7354470-1	28698279	1
7354470-1	24984164	1
7354470-1	23948177	1
7354470-1	30733412	1
7354470-1	32580374	2
7354470-2	31356638	1
7354470-2	10744091	1
7354470-2	28698279	1
7354470-2	24984164	1
7354470-2	23948177	1
7354470-2	30733412	1
7354470-2	32580374	2
7354470-3	31356638	1
7354470-3	10744091	1
7354470-3	28698279	1
7354470-3	24984164	1
7354470-3	23948177	1
7354470-3	30733412	1
7354470-3	32580374	2
7354550-1	15207256	1
7354550-1	8333572	1
7354550-1	17993365	1
7354550-1	26754582	1
7354550-2	15207256	1
7354550-2	8333572	1
7354550-2	17993365	1
7354550-2	26754582	1
7354550-3	15207256	1
7354550-3	8333572	1
7354550-3	17993365	1
7354550-3	26754582	1
7354658-1	17461460	1
7354658-1	23235753	1
7354658-1	17036382	1
7354665-1	27717579	1
7354665-1	26820364	1
7354687-1	32653030	2
7354863-1	30850932	1
7354863-1	3395217	1
7355349-1	21060104	1
7355349-1	23294021	1
7355354-1	30089619	1
7355360-1	25618260	1
7355360-1	20733020	1
7355360-2	25618260	1
7355360-2	20733020	1
7355361-1	27941129	1
7355363-1	22826626	1
7356121-1	25858312	1
7356450-1	12737736	1
7356450-1	22490402	1
7356458-1	32109013	1
7356894-1	20530655	1
7357300-1	22047830	1
7357307-1	20448658	1
7357307-1	19457809	1
7357310-1	7269227	1
7357312-1	10516351	1
7357330-1	17322991	1
7357330-2	17322991	1
7357330-3	17322991	1
7357330-4	17322991	1
7357335-1	32109013	1
7357335-1	32031570	1
7357336-1	1647292	1
7357336-1	23389081	1
7357339-1	29454538	1
7357339-1	25976204	1
7357340-1	10942006	1
7357347-1	8893738	1
7358094-1	33761892	1
7358094-1	32151335	1
7358094-1	32606133	2
7358532-1	11836274	1
7358666-1	30159817	1
7358666-1	29940878	1
7358666-1	28944580	1
7358669-1	10603102	1
7358694-1	32643344	2
7358829-1	11388818	1
7358890-1	15862423	1
7358901-1	24064653	1
7358901-1	27573805	1
7358901-1	28248683	1
7358902-1	11920351	1
7358902-1	30999887	1
7358902-1	31221261	1
7358902-1	15876853	1
7358906-1	26945023	1
7358926-1	9313695	1
7358926-1	1349846	1
7358928-1	26253084	1
7358933-1	18802444	1
7358934-1	22665342	1
7358935-1	26430848	1
7358940-1	31755567	1
7358952-1	32306492	1
7358952-2	32306492	1
7358952-3	32306492	1
7358953-1	30249211	1
7358960-1	24618605	1
7358968-1	33731414	1
7358968-1	26084314	1
7358968-1	25568440	1
7359204-1	9213249	1
7359204-1	9599391	1
7359204-1	1707264	1
7359482-1	19634076	1
7359482-1	19837821	1
7359482-1	22018102	2
7359818-1	22280372	1
7359818-1	26556611	1
7359818-1	23615865	1
7360192-1	11419147	1
7360192-1	8414761	1
7360192-1	16259073	2
7360197-1	12927293	1
7360214-1	32664067	2
7360218-1	25060019	1
7360221-1	4646505	1
7360221-1	22290621	1
7360224-1	32664092	2
7360226-1	12777645	1
7360226-1	22581545	1
7360229-1	28518415	1
7360229-1	15815209	1
7360229-1	11452062	1
7360244-1	20689199	2
7360244-1	21794842	1
7360247-1	26436962	1
7360247-1	15515206	1
7360252-1	21459337	1
7360258-1	26340588	1
7360258-1	28157752	1
7360258-1	16574734	1
7360259-1	27074045	1
7360265-1	18220314	1
7360266-1	32664136	2
7360280-1	16951394	1
7360280-1	31283415	1
7360280-1	26351349	1
7360280-1	21290210	1
7360280-1	25163242	1
7360286-1	15324721	1
7360286-1	27367766	1
7360286-1	17009498	1
7360286-1	30043066	1
7360287-1	22230028	1
7360291-1	22772857	1
7360291-1	17660031	1
7360296-1	25773609	1
7360296-1	32664171	2
7360299-1	24613735	1
7360299-1	26666662	1
7360306-1	32053470	1
7360310-1	8891477	1
7360317-1	22462667	1
7360317-1	1468285	1
7360318-1	17957509	1
7360565-1	12964746	1
7360565-1	24810679	1
7360565-1	28834382	1
7360565-1	18397579	1
7360565-1	20822681	1
7360565-1	21868416	1
7360565-1	29633785	1
7360565-1	29750250	1
7360565-2	12964746	1
7360565-2	24810679	1
7360565-2	28834382	1
7360565-2	18397579	1
7360565-2	20822681	1
7360565-2	21868416	1
7360565-2	29633785	1
7360565-2	29750250	1
7360665-1	442141	1
7360665-1	30940110	2
7360665-1	22281383	1
7360869-1	26725181	1
7360869-1	21616278	1
7361504-1	25927981	2
7361504-1	19929230	1
7361883-1	31365384	1
7361883-1	19530510	1
7362491-1	14974951	1
7362491-1	15938038	1
7362504-1	32664912	2
7362514-1	21107085	1
7362514-2	21107085	1
7362574-1	2327467	1
7362595-1	29685453	1
7362596-1	11532684	1
7362596-1	16267412	1
7362596-1	8242960	1
7362597-1	32109013	1
7362602-1	19443975	1
7362602-1	15024520	1
7362602-1	19766546	1
7362622-1	9462210	1
7362622-1	7787331	1
7362634-1	16370388	1
7362642-1	28689073	1
7362677-1	32109013	1
7363054-1	18511606	1
7363054-1	24131509	1
7363054-1	17897607	1
7363056-1	7705150	1
7363056-1	26373316	1
7363061-1	34868553	1
7363061-2	34868553	1
7363460-1	33314549	1
7363969-1	21171187	1
7363969-2	21171187	1
7363969-3	21171187	1
7364056-1	22057554	1
7364059-1	24441932	1
7364059-1	24189771	1
7364059-2	24441932	1
7364059-2	24189771	1
7364066-1	6593362	1
7364107-1	10945174	1
7364136-1	32109013	1
7364136-1	32677909	2
7364183-1	32109013	1
7364183-1	6507827	1
7364183-1	33130519	1
7364183-2	32109013	1
7364183-2	6507827	1
7364183-2	33130519	1
7364194-1	28091768	1
7364194-1	24267202	1
7364204-1	23015284	1
7364204-1	26658204	1
7364388-1	30027435	1
7364394-1	3968816	1
7364395-1	19479666	1
7364402-1	32296168	1
7364405-1	25678154	1
7364421-1	11981011	1
7364424-1	11866258	1
7364429-1	24834925	1
7364429-2	24834925	1
7364491-1	14750577	1
7364491-1	15159285	1
7364491-2	14750577	1
7364491-2	15159285	1
7364491-3	14750577	1
7364491-3	15159285	1
7364491-4	14750577	1
7364491-4	15159285	1
7364491-5	14750577	1
7364491-5	15159285	1
7364491-6	14750577	1
7364491-6	15159285	1
7364567-1	11997805	1
7364570-1	23252920	1
7364570-1	20642709	1
7364597-1	15327384	1
7364613-1	28605608	1
7364653-1	25885145	1
7364653-1	29548015	1
7364653-1	32669088	2
7364787-1	15620904	1
7364787-1	21358342	1
7364813-1	32669094	2
7365539-1	17431651	1
7365543-1	22221075	1
7365543-1	29048208	1
7365543-1	19375781	1
7365543-1	23447051	1
7365853-1	33957949	1
7365853-1	32252591	1
7365853-1	34425827	1
7365853-2	33957949	1
7365853-2	32252591	1
7365853-2	34425827	1
7365939-1	24314615	1
7365939-2	24314615	1
7365962-1	29215158	1
7366042-1	31554817	1
7366044-1	11305570	1
7366044-1	7894196	1
7366044-1	9576098	1
7366070-1	11064303	1
7366070-1	26373316	1
7366070-1	27900966	1
7366201-1	15363379	1
7366417-1	17762811	1
7366417-1	21371254	1
7366422-1	29184978	1
7366422-1	24070692	1
7366422-1	30146386	1
7366422-1	3198670	1
7366422-1	32672724	2
7366422-2	29184978	1
7366422-2	24070692	1
7366422-2	30146386	1
7366422-2	3198670	1
7366422-2	32672724	2
7366422-3	29184978	1
7366422-3	24070692	1
7366422-3	30146386	1
7366422-3	3198670	1
7366422-3	32672724	2
7366566-1	21926076	1
7366566-1	16580104	1
7367153-1	29540830	1
7367153-1	27480103	1
7367153-1	26498038	1
7367153-1	28467829	1
7367153-1	29148538	1
7367316-1	31578259	1
7367316-1	30122645	1
7367316-1	11950123	1
7367333-1	20622701	1
7367333-1	32677898	2
7367997-1	26719405	1
7367997-1	28007066	1
7368194-1	2697063	1
7368194-2	2697063	1
7368194-3	2697063	1
7368196-1	17699549	1
7368203-1	12835555	1
7368218-1	15529122	1
7368755-1	17330781	1
7368755-1	27016470	1
7368755-1	30650326	1
7368755-1	27402513	1
7368755-1	22165853	1
7368762-1	24976200	1
7368762-1	24224976	2
7368762-1	26073188	1
7368762-1	12353193	1
7368762-1	9892399	1
7368762-1	32682414	2
7368960-1	21719002	1
7368960-1	23208313	1
7368960-1	2892706	1
7369450-1	8508068	1
7369512-1	25473162	1
7369529-1	30044260	1
7369529-1	22688396	1
7369529-1	29146054	1
7369649-1	23756751	1
7369649-2	23756751	1
7369673-1	9103645	1
7369677-1	8561053	1
7369691-1	10767497	1
7369691-1	28390617	1
7369691-1	17728968	1
7369691-1	11801349	1
7369691-1	7500505	1
7369691-1	22401622	1
7369691-1	22365376	1
7369691-1	14649474	1
7369691-1	11115682	1
7369691-1	22390106	1
7369691-2	10767497	1
7369691-2	28390617	1
7369691-2	17728968	1
7369691-2	11801349	1
7369691-2	7500505	1
7369691-2	22401622	1
7369691-2	22365376	1
7369691-2	14649474	1
7369691-2	11115682	1
7369691-2	22390106	1
7369691-3	10767497	1
7369691-3	28390617	1
7369691-3	17728968	1
7369691-3	11801349	1
7369691-3	7500505	1
7369691-3	22401622	1
7369691-3	22365376	1
7369691-3	14649474	1
7369691-3	11115682	1
7369691-3	22390106	1
7369691-4	10767497	1
7369691-4	28390617	1
7369691-4	17728968	1
7369691-4	11801349	1
7369691-4	7500505	1
7369691-4	22401622	1
7369691-4	22365376	1
7369691-4	14649474	1
7369691-4	11115682	1
7369691-4	22390106	1
7369832-1	16019961	1
7369832-1	21197563	1
7369832-1	23750463	1
7369945-1	12700178	1
7369945-1	11344936	1
7369945-1	24379034	1
7369945-1	23980724	1
7370341-1	29209990	1
7370341-2	29209990	1
7370423-1	20141231	1
7370423-1	16959721	1
7370457-1	27678032	1
7370459-1	16808761	1
7370459-1	9247285	1
7370471-1	22466499	1
7370471-1	22157362	1
7370471-1	11170051	1
7370489-1	8326645	1
7370583-1	2896968	1
7370584-1	17198801	1
7370588-1	7911441	1
7370604-1	9361577	1
7370604-1	12884187	1
7370643-1	33946462	1
7370644-1	23761618	1
7370644-1	20638921	1
7370658-1	6633117	1
7370659-1	17067983	1
7370661-1	27497789	1
7370663-1	25788515	1
7370666-1	8482000	1
7370667-1	20650555	1
7370668-1	7862618	1
7370672-1	29860193	1
7370675-1	25304975	1
7370680-1	30857730	1
7370682-1	32109013	1
7370687-1	19800821	1
7370687-1	22047830	1
7370690-1	24976200	1
7370697-1	21880048	1
7370735-1	16572171	1
7371770-1	26874885	1
7371770-1	7951320	1
7371855-1	12192168	1
7371855-1	32205092	1
7371855-1	31902242	1
7371855-1	32555424	1
7371855-1	32463092	1
7371855-1	25907703	1
7371855-1	32524957	1
7371922-1	21124093	1
7371922-1	20457280	1
7371922-1	31355304	1
7371974-1	22840942	1
7372183-1	28382967	1
7372197-1	25297468	1
7372197-1	17322991	1
7372220-1	3579571	1
7372225-1	19097725	1
7372230-1	18037317	1
7372230-1	10868636	1
7372234-1	29432240	1
7372240-1	22885331	1
7372240-1	8828018	1
7372240-1	7489946	1
7372242-1	29241771	1
7372244-1	19235445	1
7372244-1	31081882	1
7372526-1	16792757	1
7372526-1	32742638	2
7372838-1	30575604	1
7372838-1	29269124	1
7372838-1	26135559	1
7372838-1	32693840	2
7372861-1	26061751	1
7372872-1	22308864	1
7372872-1	10640894	1
7372947-1	27734615	1
7372947-1	12882860	1
7372947-2	27734615	1
7372947-2	12882860	1
7373499-1	10551972	1
7373499-1	21933461	1
7373512-1	29336054	1
7373512-1	21083565	1
7373515-1	25591036	1
7373521-1	8634486	1
7373531-1	28057050	1
7373534-1	25068544	1
7373544-1	28201967	1
7373544-1	21119178	1
7373544-1	12794412	1
7373558-1	3786265	1
7373561-1	25502787	1
7373561-1	27078117	1
7373571-1	1420047	1
7373571-1	17245007	1
7373573-1	8857040	1
7373573-1	23276892	1
7373577-1	20391979	1
7373577-1	24660567	1
7373607-1	33761892	1
7373607-1	31986261	1
7373607-2	33761892	1
7373607-2	31986261	1
7373617-1	26747754	1
7373617-2	26747754	1
7373617-3	26747754	1
7373629-1	26254413	1
7373633-1	21969198	1
7373633-1	18547973	1
7373633-2	21969198	1
7373633-2	18547973	1
7373636-1	32109013	1
7373648-1	20544228	1
7373721-1	29323667	1
7373721-1	25464108	1
7373778-1	15065231	1
7373792-1	24957074	1
7373792-1	30503498	1
7373792-1	18572027	1
7373832-1	32134681	1
7374194-1	1767540	1
7374206-1	22752560	1
7374214-1	12084585	1
7374214-1	16344295	1
7374222-1	17632266	1
7374642-1	21242839	1
7374861-1	12084585	1
7374887-1	23912279	1
7374887-1	25099252	1
7374966-1	27109491	1
7374966-1	27028061	1
7376396-1	26502716	1
7376396-1	28803566	1
7376414-1	24050410	1
7376414-1	25331223	1
7376414-1	20651641	1
7376418-1	22244603	1
7376672-1	22653819	1
7376682-1	30352662	1
7376696-1	10662725	1
7376724-1	22689666	1
7376729-1	8215005	1
7376836-1	26098676	1
7376836-2	26098676	1
7376838-1	27423470	2
7376838-1	6786954	1
7376857-1	26499930	1
7376857-1	29605072	1
7376857-1	22906509	1
7376911-1	8816894	1
7376911-1	21872133	1
7376911-1	29413053	1
7376911-2	8816894	1
7376911-2	21872133	1
7376911-2	29413053	1
7376941-1	12037117	1
7376941-1	12353193	1
7376966-1	23840158	1
7376966-1	25364959	1
7376966-1	1642590	1
7376966-1	32703254	2
7377008-1	23782157	1
7377013-1	21105138	1
7377017-1	24976200	1
7377017-1	26680781	1
7377021-1	22653534	1
7377021-1	25218353	1
7377024-1	1794426	1
7377030-1	27890913	1
7377629-1	11868050	1
7377629-1	32031570	1
7377655-1	27648482	1
7377656-1	32118787	2
7377661-1	12546756	1
7377664-1	16909054	1
7377670-1	19145160	1
7377670-1	19325068	1
7377670-1	11093326	1
7378128-1	28165852	1
7378128-1	16409315	1
7378381-1	29063495	1
7378381-1	1970917	1
7378583-1	26710181	1
7378583-1	21487334	1
7378598-1	19697092	1
7378619-1	16572877	1
7378619-1	20501724	1
7378628-1	15844302	1
7378628-1	20739494	1
7378628-1	20934560	1
7378628-1	10455097	1
7378628-1	12386594	1
7378628-1	23992557	1
7378628-1	28057559	1
7378631-1	18639961	1
7378631-1	23836242	1
7378631-1	12540438	1
7378631-1	27620470	1
7378890-1	16326827	1
7378890-2	16326827	1
7378890-3	16326827	1
7379003-1	21744045	1
7379003-1	29522237	1
7379003-1	21289507	1
7379344-1	30419832	1
7379352-1	24832162	1
7379776-1	9820413	1
7379776-1	14645423	1
7379776-1	31047041	1
7379776-1	19894031	1
7379825-1	2217956	1
7379830-1	28159829	1
7379830-1	28165852	1
7379871-1	24468202	1
7379871-1	31199602	1
7379871-1	27040854	1
7379893-1	18423521	1
7379893-1	23578821	1
7379975-1	28855419	1
7379975-1	12444991	1
7380064-1	21380714	1
7380064-1	7994203	1
7381106-1	31420192	1
7381106-1	29372302	1
7381106-1	34248927	1
7381218-1	24176572	1
7381218-1	27299887	1
7381218-2	24176572	1
7381218-2	27299887	1
7381218-3	24176572	1
7381218-3	27299887	1
7381274-1	8879655	1
7381327-1	23633270	1
7381327-1	25006201	1
7381327-1	12373044	1
7381327-1	17534568	1
7381327-2	23633270	1
7381327-2	25006201	1
7381327-2	12373044	1
7381327-2	17534568	1
7381412-1	34809725	2
7381412-1	32031570	1
7381424-1	28947480	1
7381424-1	16987382	1
7381424-1	19422987	1
7381478-1	30178460	1
7381478-1	23771697	1
7381844-1	18335556	1
7381844-2	18335556	1
7381849-1	11138621	1
7381854-1	1193118	1
7381869-1	23462220	1
7381870-1	28913619	1
7381878-1	1611958	1
7381879-1	879148	1
7381879-1	26414325	1
7381944-1	26423615	1
7381955-1	24421328	1
7381955-1	23841899	1
7381990-1	11923616	1
7382067-1	29945674	1
7382067-1	26151180	1
7382067-1	18058806	1
7382067-2	29945674	1
7382067-2	26151180	1
7382067-2	18058806	1
7382067-3	29945674	1
7382067-3	26151180	1
7382067-3	18058806	1
7382686-1	29037102	1
7382686-1	16937119	1
7382686-2	29037102	1
7382686-2	16937119	1
7382722-1	30340971	1
7382722-1	10879758	1
7382722-1	15082987	1
7382722-1	30075274	1
7382722-1	18389295	1
7382807-1	11852225	1
7382836-1	24061513	1
7382836-1	2990657	1
7382836-1	24525512	1
7382836-1	30649717	1
7382836-2	24061513	1
7382836-2	2990657	1
7382836-2	24525512	1
7382836-2	30649717	1
7383047-1	8600855	1
7383225-1	31241247	1
7383225-2	31241247	1
7383225-3	31241247	1
7383225-4	31241247	1
7383225-5	31241247	1
7383225-6	31241247	1
7383304-1	31243503	1
7383304-1	24780106	1
7383304-1	22972853	1
7383305-1	32179660	1
7383305-2	32179660	1
7383305-3	32179660	1
7383619-1	29442540	1
7383619-1	19188571	1
7383746-1	11193145	1
7383746-1	26474317	1
7383746-1	29442376	1
7383746-2	11193145	1
7383746-2	26474317	1
7383746-2	29442376	1
7383746-3	11193145	1
7383746-3	26474317	1
7383746-3	29442376	1
7383746-4	11193145	1
7383746-4	26474317	1
7383746-4	29442376	1
7383746-5	11193145	1
7383746-5	26474317	1
7383746-5	29442376	1
7383746-6	11193145	1
7383746-6	26474317	1
7383746-6	29442376	1
7383746-7	11193145	1
7383746-7	26474317	1
7383746-7	29442376	1
7383746-8	11193145	1
7383746-8	26474317	1
7383746-8	29442376	1
7383746-9	11193145	1
7383746-9	26474317	1
7383746-9	29442376	1
7383746-10	11193145	1
7383746-10	26474317	1
7383746-10	29442376	1
7384216-1	14671650	1
7384262-1	21590625	1
7384262-1	20435835	1
7384453-1	30877621	1
7384453-1	30171515	1
7384453-1	9515971	1
7384453-1	27307187	1
7384454-1	11395548	1
7384455-1	16247654	1
7384460-1	11996232	1
7384460-1	17597966	1
7384460-1	17214060	1
7384707-1	17904458	1
7384710-1	33112694	1
7384710-1	33920904	1
7384727-1	18502385	1
7384727-1	30583901	1
7384733-1	12731458	1
7384734-1	17132751	1
7384734-1	21900406	1
7384751-1	24813307	1
7385273-1	18350639	1
7385273-1	9291392	1
7385375-1	29461292	1
7385375-1	19793551	1
7385463-1	16048397	1
7385463-1	28476828	1
7385463-1	27684842	1
7385463-1	22070566	1
7385463-1	20503240	1
7385463-1	19047912	1
7385524-1	32151335	1
7385883-1	15592229	1
7385883-1	9617404	1
7385883-1	32718337	2
7385892-1	18765312	1
7385892-1	24725689	1
7386052-1	26276890	1
7386052-1	28279319	1
7386052-1	26373316	1
7386058-1	10644871	1
7386058-1	28817823	1
7386075-1	20061932	1
7386075-1	25481618	1
7386077-1	3238666	1
7386077-1	7808055	1
7386078-1	31384375	1
7386078-1	21245697	1
7386078-2	31384375	1
7386078-2	21245697	1
7386079-1	25440406	1
7386082-1	28807335	1
7386083-1	27060668	1
7386090-1	33939057	1
7386092-1	28823862	1
7386162-1	16237152	1
7386162-1	16461478	1
7386953-1	33761892	1
7386953-1	31916022	1
7386964-1	8072387	1
7386968-1	18050833	1
7386970-1	17326246	1
7386970-1	11713917	1
7386970-1	6648776	1
7386984-1	29548663	1
7386991-1	26245635	1
7387005-1	31515007	1
7387012-1	30328620	1
7387015-1	21571247	1
7387017-1	32791765	2
7387035-1	2103525	1
7387065-1	26411962	1
7387068-1	31724761	1
7387070-1	29982778	1
7387070-2	29982778	1
7387071-1	32031570	1
7387071-2	32031570	1
7387071-3	32031570	1
7387072-1	9709773	1
7387073-1	27541721	1
7387073-1	12145033	1
7387725-1	29126765	1
7387737-1	24335895	1
7387959-1	32091375	1
7387984-1	30635205	1
7388225-1	11417477	1
7388225-1	27647415	1
7388627-1	17914599	1
7388627-1	24394725	1
7388627-1	3190383	1
7388627-1	30341868	1
7388627-1	24974880	1
7388664-1	23160159	1
7388664-1	3316162	1
7388664-1	11138344	1
7388669-1	28716996	1
7388669-2	28716996	1
7389144-1	24090937	1
7389163-1	32109013	1
7389188-1	15569229	1
7389188-1	11002765	1
7389212-1	2141841	1
7389253-1	28646623	1
7389379-1	10075295	1
7389379-1	23638212	1
7389382-1	10048372	1
7389453-1	22323011	1
7389644-1	19797283	1
7389644-1	31269932	1
7389679-1	27254665	1
7389681-1	10366224	1
7389810-1	25380112	1
7389810-1	17081844	1
7389810-1	25655871	1
7389810-1	948013	1
7389810-1	20522817	1
7389810-2	25380112	1
7389810-2	17081844	1
7389810-2	25655871	1
7389810-2	948013	1
7389810-2	20522817	1
7389872-1	32109013	1
7389873-1	32179660	1
7389875-1	25023340	1
7389875-1	11306855	1
7389885-1	29519741	1
7389886-1	19390432	1
7389887-1	18855998	1
7389888-1	15583228	1
7389888-1	24809923	1
7389889-1	17638928	1
7389890-1	19277063	1
7389956-1	30705286	1
7389983-1	33737277	2
7390793-1	23408736	1
7390822-1	30568305	1
7390822-1	25532027	1
7390822-1	30744692	1
7390838-1	26030524	1
7390838-1	26186025	1
7390838-1	17493045	1
7390877-1	25994866	1
7390877-1	16786505	1
7390877-1	11793468	1
7390877-1	22517427	1
7390877-1	29990304	1
7390877-1	24485820	1
7390877-2	25994866	1
7390877-2	16786505	1
7390877-2	11793468	1
7390877-2	22517427	1
7390877-2	29990304	1
7390877-2	24485820	1
7391081-1	9164216	1
7391081-1	8233284	1
7391081-1	12931015	1
7391081-1	19309247	1
7391092-1	19701874	1
7391092-1	22120409	1
7391092-1	22306179	1
7391092-1	25175131	1
7391106-1	6745724	1
7391113-1	20095067	1
7391116-1	11737678	1
7391116-2	11737678	1
7391454-1	14624365	1
7391454-1	25127748	1
7391454-1	17511687	1
7391457-1	20578402	1
7391491-1	6407136	1
7391491-1	15337031	1
7391529-1	27460179	1
7391529-1	21637317	1
7391529-1	20440281	1
7391590-1	21741922	1
7391590-1	25333872	1
7391590-1	27332898	1
7391590-1	25326117	1
7391590-1	11573050	1
7391590-1	18235191	1
7391590-2	21741922	1
7391590-2	25333872	1
7391590-2	27332898	1
7391590-2	25326117	1
7391590-2	11573050	1
7391590-2	18235191	1
7391590-3	21741922	1
7391590-3	25333872	1
7391590-3	27332898	1
7391590-3	25326117	1
7391590-3	11573050	1
7391590-3	18235191	1
7391615-1	18797891	1
7391615-1	24180540	1
7392099-1	32053470	1
7392184-1	9385304	1
7392188-1	16459852	1
7392188-1	23636185	1
7392355-1	22595159	1
7392355-1	23709669	1
7392355-2	22595159	1
7392355-2	23709669	1
7392357-1	18586313	1
7392357-2	18586313	1
7392358-1	27746415	1
7392358-1	1402635	1
7392358-1	10700716	1
7392360-1	27959613	1
7392371-1	30081035	1
7392371-1	30175522	1
7392473-1	25999220	1
7392473-1	17560305	1
7392695-1	7559987	1
7392695-1	1703750	1
7392695-1	8683802	1
7392695-1	15191388	1
7392701-1	29731147	1
7392701-1	17433564	1
7393225-1	11897440	1
7393225-1	27938454	1
7393264-1	26030524	1
7393332-1	1393073	1
7393332-1	15920217	1
7393332-1	17567345	1
7393439-1	9856685	1
7393695-1	22610649	1
7393836-1	29080355	1
7393836-1	18413427	1
7393836-1	22286783	1
7393846-1	24091916	1
7393846-1	26911352	1
7393883-1	20637938	1
7393883-2	20637938	1
7393883-3	20637938	1
7393898-1	17307476	1
7394053-1	11426231	1
7394053-1	28284488	1
7394053-1	22658599	1
7394053-1	18161498	1
7394053-2	11426231	1
7394053-2	28284488	1
7394053-2	22658599	1
7394053-2	18161498	1
7394141-1	21063124	1
7394141-1	24849523	1
7394192-1	20841370	1
7394192-1	29332079	1
7394192-1	18193279	1
7394193-1	10599877	1
7394193-1	12473403	1
7394203-1	32775024	2
7394203-2	32775024	2
7394209-1	30850568	2
7394209-1	12050478	1
7394226-1	18792123	1
7394226-1	23206664	1
7394226-1	19362595	1
7394226-1	18073521	1
7394226-1	11309463	1
7394226-1	29340590	1
7394228-1	25461470	1
7394228-1	22231308	1
7394228-1	30846242	1
7394250-1	19565495	1
7394566-1	16181902	1
7394566-1	29528841	1
7394575-1	28951155	1
7394575-1	29673298	1
7394668-1	8505736	1
7394668-1	20863161	1
7394680-1	31634612	1
7394691-1	11241248	1
7394691-1	512465	1
7394936-1	29330673	1
7394936-2	29330673	1
7394969-1	22449319	1
7394979-1	11757750	1
7394979-1	28447588	1
7394979-1	31760312	1
7394981-1	2375648	1
7394985-1	25256370	1
7394985-1	14667750	1
7394985-1	19629372	1
7394985-1	28639036	1
7394985-1	10573522	1
7394985-1	23132418	1
7395007-1	16616343	1
7395027-1	1746684	1
7395049-1	16609760	1
7395049-1	20883603	1
7395336-1	26704201	1
7395336-1	18468334	1
7395336-1	21964740	1
7395336-1	24447608	2
7395336-1	11508813	1
7395343-1	19918224	1
7395343-1	22353262	1
7395378-1	3997931	1
7395381-1	23169746	1
7395381-1	22037930	1
7395381-1	23075901	1
7395399-1	30817677	1
7395412-1	21458940	1
7395412-1	20002687	1
7395412-1	9460157	1
7395414-1	24108460	1
7395414-1	30267007	1
