query-id	corpus-id	score
3407741-1	11901460	0
3407741-1	15680555	1
3407741-1	8777915	1
3407741-1	32797295	0
3407741-1	19668095	0
3407741-1	25631897	0
3407741-1	17986420	0
3407741-1	24566964	0
3407741-1	29117828	0
3407741-1	27454514	0
3407741-1	16902348	0
3407741-1	24418459	0
3407741-1	21244807	1
3407741-1	27902174	0
3407741-1	15570421	0
3407741-1	16498237	1
3407741-1	12898317	0
3407741-1	32122388	0
3407741-1	9689824	0
3407741-1	30415669	1
3407741-1	7822914	0
3407741-1	18209613	0
3407741-1	30253798	1
3407741-1	18068792	0
3407741-1	8463600	0
3407741-1	33106164	0
3407741-1	17923313	0
3407741-1	20349880	0
3407741-1	22389897	0
3407741-1	22576969	1
3407741-1	2643936	0
3407741-1	19239866	0
3407741-1	2355810	0
3407741-1	8732404	0
3407741-1	34106583	0
3407741-1	21360116	0
3459811-1	30471873	0
3459811-1	32784242	0
3459811-1	19683133	0
3459811-1	24661296	0
3459811-1	10431776	0
3459811-1	24938855	0
3459811-1	30843116	0
3459811-1	8838928	1
3459811-1	18597977	0
3459811-1	9011483	1
3459811-1	32113480	0
3459811-1	31324211	0
3459811-1	7998769	0
3459811-1	24224976	0
3459811-1	10811699	0
3459811-1	18364268	0
3459811-1	20009135	0
3459811-1	15289267	0
3459811-1	3983261	0
3459811-1	16941685	0
3459811-1	18662617	0
3459811-1	12215950	0
3459811-1	29990296	0
3459811-1	30824462	0
3459811-1	11405806	0
3459811-1	8976319	0
3459811-1	7963412	0
3459811-1	16570362	0
3459811-1	11834601	0
3459811-1	24397499	0
3459811-1	19456201	0
3459811-1	22611092	0
3459811-1	15699763	0
3459811-1	34458371	0
3459811-1	12352300	0
3459811-1	28081720	0
3459811-1	17016483	0
3459811-1	11068243	0
3459811-1	12619790	0
3459811-1	11069229	0
3459811-1	666277	0
3459811-1	16542842	0
3459811-1	24767401	0
3459811-1	1354511	0
3459811-1	19303273	0
3459811-1	10840635	0
3459811-1	31315560	0
3459811-1	20382302	0
3459811-1	8840236	0
3459811-1	31928122	0
3724487-1	21095485	1
3724487-1	23816731	1
3724487-1	25193912	1
3724487-1	23458177	0
3724487-1	17618180	1
3724487-1	24224976	0
3724487-1	24645722	0
3724487-1	21947692	0
3724487-1	17433091	0
3724487-1	27459964	0
3724487-1	27196444	0
3724487-1	33203378	0
3724487-1	23439243	0
3724487-1	26422166	0
3724487-1	3367561	0
3724487-1	23774552	0
3724487-1	21742252	0
3724487-1	15780090	0
3724487-1	15000444	0
3724487-1	21943175	0
3724487-1	15480909	0
3724487-1	31088385	0
3724487-1	16213351	0
3724487-1	23339205	0
3724487-1	23903505	0
3724487-1	17016483	0
3724487-1	22263871	0
3724487-1	12500240	0
3724487-1	18984856	0
3724487-1	21804289	0
3724487-1	21063223	0
3724487-1	28891516	0
3724487-1	20634300	0
3724487-1	32361867	0
3724487-1	15914514	0
3724487-1	21729272	0
3724487-1	24500888	0
3724487-1	16570362	0
3724487-1	16771253	0
3724487-1	11924750	0
3724487-1	10793051	0
3724487-1	9719245	0
3724487-1	25420955	0
3724487-1	24408223	0
3724487-1	30444155	0
3724487-1	21431898	0
3724487-1	7432154	0
3724487-1	24556714	0
3724487-1	29197349	0
3724487-1	15112193	0
3846247-1	9477831	0
3846247-1	3786527	0
3846247-1	18358436	0
3846247-1	11108527	0
3846247-1	11583495	0
3846247-1	3162241	0
3846247-1	16547604	0
3846247-1	3775292	0
3846247-1	21269512	0
3846247-1	8338863	0
3846247-1	18766056	0
3846247-1	31362524	0
3846247-1	28287290	0
3846247-1	19461269	0
3846247-1	20450365	0
3846247-1	12733963	0
3846247-1	19404120	0
3846247-1	3364924	0
3846247-1	18078796	0
3846247-1	21959427	0
3846247-1	10627012	0
3846247-1	15848960	0
3846247-1	12833410	0
3846247-1	20482368	0
3846247-1	10830802	0
3846247-1	11224765	0
3846247-1	26947891	0
3846247-1	18262763	0
3846247-1	18926197	0
3846247-1	22252686	0
3846247-1	8480000	0
3846247-1	31132858	0
3846247-1	1410027	0
3846247-1	14704563	0
3846247-1	19688645	0
3846247-1	17366846	0
3846247-1	9988791	0
3846247-1	11180244	0
3846247-1	3693061	0
3846247-1	33705021	0
3846247-1	19319056	0
3846247-1	18362566	0
3846247-1	16782572	0
3846247-1	9399453	0
3846247-1	28092335	0
3846247-1	19939758	0
3846247-1	19015060	0
3846247-1	31167550	0
3846247-1	34109532	1
3846247-1	26984913	0
3875119-1	27234357	0
3875119-1	26422166	1
3875119-1	26181565	1
3875119-1	21943175	1
3875119-1	21095485	1
3875119-1	31088385	1
3875119-1	23339205	1
3875119-1	24679158	0
3875119-1	21249492	0
3875119-1	8838928	1
3875119-1	15000444	0
3875119-1	24382535	1
3875119-1	33317618	1
3875119-1	33725812	1
3875119-1	12799733	0
3875119-1	19602822	1
3875119-1	20936378	0
3875119-1	27196444	1
3875119-1	15560282	0
3875119-1	23599811	0
3875119-1	12389340	1
3875119-1	6609582	0
3875119-1	17702181	0
3875119-1	23816731	1
3875119-1	16368495	1
3875119-1	2543853	1
3875119-1	17618180	1
3875119-1	23458177	0
3875119-1	17965986	0
3875119-1	25193912	1
3875119-1	24079977	1
3875119-1	22664002	0
3875119-1	21063223	0
3875119-1	29723675	1
3875119-1	32664092	1
3875119-1	31804331	1
3875119-1	31852454	0
3875119-1	18097457	0
3875119-1	27459964	1
3875119-1	25463344	1
3875119-1	26051173	0
3875119-1	22263871	0
3875119-1	31299958	1
3875119-1	19299226	0
3875119-1	21947692	0
3875119-1	17629645	0
3875119-1	26168999	0
3875119-1	23439243	0
3875119-1	32774637	1
3875119-1	27051251	0
3881447-1	32831039	0
3881447-1	29245352	0
3881447-1	33725868	1
3881447-1	24965382	0
3881447-1	12834190	0
3881447-1	19139478	0
3881447-1	18931852	1
3881447-1	28972883	0
3881447-1	23159970	1
3881447-1	33466148	0
3881447-1	33402156	1
3881447-1	18449034	1
3881447-1	26626324	0
3881447-1	32994267	0
3881447-1	24338771	0
3881447-1	22000795	0
3881447-1	33120796	0
3881447-1	18850035	0
3881447-1	19093634	0
3881447-1	30992422	0
3881447-1	17396475	0
3881447-1	33079000	0
3881447-1	23877451	0
3881447-1	23547789	0
3881447-1	17066121	0
3881447-1	3314752	0
3881447-1	2963720	0
3881447-1	22622912	0
3881447-1	22644982	0
3881447-1	33846187	0
3881447-1	29137032	0
3881447-1	30843116	0
3881447-1	33148598	0
3881447-1	21638025	0
3881447-1	28104531	0
3881447-1	10223447	0
3881447-1	30665932	0
3881447-1	30888679	0
3881447-1	11805628	0
3881447-1	30866117	0
3881447-1	29719080	0
3881447-1	18608261	0
3881447-1	15091142	0
3881447-1	24998964	0
3881447-1	20060726	0
3881447-1	30611335	0
3881447-1	30593131	0
3881447-1	30168355	0
3881447-1	9443018	0
3881447-1	8078550	0
8012739-1	32972445	0
8012739-1	10625836	0
8012739-1	22688933	0
8012739-1	29222289	1
8012739-1	32495661	1
8012739-1	12767553	0
8012739-1	23137558	0
8012739-1	28673730	0
8012739-1	27400685	0
8012739-1	31466989	0
8012739-1	23865720	0
8012739-1	31286925	0
8012739-1	24947732	0
8012739-1	16012465	0
8012739-1	9813568	0
8012739-1	18930369	1
8012739-1	26490501	0
8012739-1	3757565	0
8012739-1	12895616	0
8012739-1	11789811	0
8012739-1	10567318	0
8012739-1	29471937	1
8012739-1	11980527	0
8012739-1	17154705	0
8012739-1	21535880	0
8012739-1	20553323	0
8012739-1	4038383	0
8012739-1	20072979	0
8012739-1	19932796	0
8012739-1	19717963	0
8012739-1	25173443	0
8012739-1	17977004	0
8012739-1	32631238	0
8012739-1	27491910	0
8012739-1	27312787	0
8012739-1	29245234	0
8012739-1	16392203	0
8012739-1	8041183	0
8012739-1	10659572	0
8012739-1	30407335	1
8012739-1	20716353	0
8012739-1	24898884	0
8012739-1	25178892	0
8012739-1	11845893	0
8012739-1	27266264	0
8012739-1	11388219	0
8012739-1	19595548	0
8012739-1	20338296	0
8012739-1	23946526	0
8012739-1	26381327	0
8283861-1	31043171	0
8283861-1	18178568	0
8283861-1	28100843	0
8283861-1	21412977	0
8283861-1	12790355	0
8283861-1	17558256	0
8283861-1	32936455	0
8283861-1	25926068	0
8283861-1	8651878	0
8283861-1	31623876	0
8283861-1	12153823	0
8283861-1	14569826	0
8283861-1	20385910	0
8283861-1	1569132	0
8283861-1	9225689	0
8283861-1	18575921	0
8283861-1	28382615	0
8283861-1	29269636	0
8283861-1	32967628	0
8283861-1	15728285	0
8283861-1	26012492	0
8283861-1	22079157	0
8283861-1	27566001	0
8283861-1	19225737	0
8283861-1	31758820	0
8283861-1	1779250	0
8283861-1	23635663	0
8283861-1	16543521	0
8283861-1	25186620	0
8283861-1	29099286	0
8283861-1	22382480	0
8283861-1	22571983	0
8283861-1	26851839	0
8283861-1	23865286	0
8283861-1	21525424	0
8283861-1	26409129	0
8283861-1	16401739	0
8283861-1	30255962	0
8283861-1	21276863	0
8283861-1	34115012	0
8283861-1	24576988	0
8283861-1	29183323	0
8283861-1	20357515	0
8283861-1	30195029	0
8283861-1	22914828	0
8283861-1	16957495	0
8283861-1	23998338	0
8283861-1	19100808	0
8283861-1	18595765	0
8283861-1	32498603	0
8392561-1	33973882	0
8392561-1	34444269	1
8392561-1	18313775	0
8392561-1	22571983	1
8392561-1	18427071	0
8392561-1	17596691	0
8392561-1	31623876	1
8392561-1	19768372	0
8392561-1	17012294	0
8392561-1	33148345	0
8392561-1	19276543	0
8392561-1	8614504	0
8392561-1	15548495	0
8392561-1	22414677	0
8392561-1	21810890	0
8392561-1	17558256	0
8392561-1	12946088	0
8392561-1	30036864	0
8392561-1	27439681	0
8392561-1	19142571	0
8392561-1	17374951	1
8392561-1	31182772	0
8392561-1	25042130	0
8392561-1	10567486	1
8392561-1	27628070	1
8392561-1	23601757	0
8392561-1	29181857	1
8392561-1	23635663	0
8392561-1	18595765	0
8392561-1	21422909	0
8392561-1	33435912	1
8392561-1	17579348	0
8392561-1	33883015	1
8392561-1	16087904	0
8392561-1	32769115	0
8392561-1	32122318	1
8392561-1	30124777	1
8392561-1	31448481	0
8392561-1	27472875	0
8392561-1	27357204	0
8392561-1	27636845	0
8392561-1	23373584	0
8392561-1	31914229	0
8392561-1	22366795	0
8392561-1	11320160	0
8392561-1	18387554	1
8392561-1	25967541	0
8392561-1	32798912	0
8392561-1	16102893	0
8392561-1	16719625	0
8519172-1	24661296	1
8519172-1	21943175	1
8519172-1	19139478	0
8519172-1	23977980	0
8519172-1	32113480	0
8519172-1	15000444	0
8519172-1	26422166	0
8519172-1	23458177	0
8519172-1	17611489	0
8519172-1	31028048	0
8519172-1	19602822	0
8519172-1	12897989	0
8519172-1	12954536	0
8519172-1	30407335	0
8519172-1	31771519	0
8519172-1	28891516	0
8519172-1	24600780	0
8519172-1	26081644	0
8519172-1	17171533	0
8519172-1	33045880	0
8519172-1	32462961	0
8519172-1	23259725	0
8519172-1	32615925	0
8519172-1	8838928	1
8519172-1	28081720	0
8519172-1	29642168	0
8519172-1	10431776	0
8519172-1	30508893	0
8519172-1	25970835	0
8519172-1	22710265	0
8519172-1	24123118	0
8519172-1	12352300	0
8519172-1	32774637	0
8519172-1	29038191	0
8519172-1	17472680	0
8519172-1	18364268	0
8519172-1	15482546	0
8519172-1	24850556	0
8519172-1	21095485	1
8519172-1	16570362	0
8519172-1	33019482	0
8519172-1	18984856	0
8519172-1	2543853	0
8519172-1	19683133	0
8519172-1	17566849	0
8519172-1	17965986	0
8519172-1	34449477	0
8519172-1	19530510	0
8519172-1	16105873	0
8519172-1	26081927	0
8534410-1	26656321	0
8534410-1	18000288	0
8534410-1	17963348	1
8534410-1	19534281	0
8534410-1	34596161	1
8534410-1	33672281	0
8534410-1	12836079	0
8534410-1	32524227	0
8534410-1	32677909	0
8534410-1	19349380	0
8534410-1	20879072	0
8534410-1	33846187	0
8534410-1	32151335	0
8534410-1	844690	0
8534410-1	18251584	0
8534410-1	22981162	0
8534410-1	1906671	0
8534410-1	32852324	0
8534410-1	23598938	0
8534410-1	26724771	1
8534410-1	32503662	1
8534410-1	10798050	0
8534410-1	12521274	0
8534410-1	25994882	0
8534410-1	32749593	0
8534410-1	28554935	0
8534410-1	12425486	1
8534410-1	32580215	0
8534410-1	34480011	0
8534410-1	30991994	1
8534410-1	32125362	0
8534410-1	33066762	1
8534410-1	33662099	0
8534410-1	33475692	0
8534410-1	34091704	0
8534410-1	19378535	0
8534410-1	24172543	0
8534410-1	22010508	0
8534410-1	34294531	0
8534410-1	33430933	1
8534410-1	7622396	0
8534410-1	34243811	0
8534410-1	32814650	0
8534410-1	24589822	0
8534410-1	32848011	0
8534410-1	33037944	0
8534410-1	31239002	0
8534410-1	28258004	0
8534410-1	32688054	0
8534410-1	33092563	0
8552972-1	19294772	0
8552972-1	15064556	1
8552972-1	31711502	1
8552972-1	30352989	1
8552972-1	19955297	1
8552972-1	19602822	1
8552972-1	19734631	0
8552972-1	9840091	0
8552972-1	25568557	1
8552972-1	19194282	1
8552972-1	2237763	0
8552972-1	16948823	1
8552972-1	10484023	0
8552972-1	17495363	1
8552972-1	10690592	0
8552972-1	10398911	0
8552972-1	2210650	0
8552972-1	21681494	0
8552972-1	19065103	1
8552972-1	23901240	0
8552972-1	24555589	0
8552972-1	34642291	1
8552972-1	19415394	0
8552972-1	27858922	0
8552972-1	2117346	0
8552972-1	29162442	0
8552972-1	6611051	0
8552972-1	9396527	0
8552972-1	8060043	0
8552972-1	8124850	0
8552972-1	9437066	0
8552972-1	18274840	0
8552972-1	9239802	0
8552972-1	34524118	0
8552972-1	18618258	0
8552972-1	24112499	0
8552972-1	9479730	0
8552972-1	14973757	0
8552972-1	19793166	0
8552972-1	19483428	0
8552972-1	16874883	0
8552972-1	14598134	0
8552972-1	8709563	0
8552972-1	25763724	0
8552972-1	9915531	1
8552972-1	10982635	0
8552972-1	16022643	1
8552972-1	527798	0
8552972-1	26185884	0
8552972-1	3892743	0
8579522-1	16157384	0
8579522-1	10641894	0
8579522-1	15077892	0
8579522-1	22490061	0
8579522-1	25376138	0
8579522-1	26743739	0
8579522-1	6767460	0
8579522-1	33026172	0
8579522-1	25325392	0
8579522-1	31977893	0
8579522-1	1566235	0
8579522-1	18597126	0
8579522-1	18097973	0
8579522-1	25056021	0
8579522-1	11818824	0
8579522-1	33888073	0
8579522-1	9298418	0
8579522-1	16754228	0
8579522-1	19146006	0
8579522-1	25006941	0
8579522-1	17461536	0
8579522-1	10919886	0
8579522-1	20466466	0
8579522-1	8841310	0
8579522-1	3455215	0
8579522-1	8699891	0
8579522-1	8717712	0
8579522-1	17577868	0
8579522-1	31389903	0
8579522-1	28614230	0
8579522-1	29018015	0
8579522-1	20015740	0
8579522-1	17191204	0
8579522-1	20046701	0
8579522-1	31662558	0
8579522-1	11213742	0
8579522-1	30428870	0
8579522-1	25986667	0
8579522-1	24574787	0
8579522-1	24833458	0
8579522-1	17460432	0
8579522-1	11393115	0
8579522-1	23669124	0
8579522-1	9855661	0
8579522-1	29141929	0
8579522-1	28844204	0
8579522-1	20833854	0
8579522-1	25933354	0
8579522-1	17720085	0
8579522-1	9793944	0
8634069-1	28726144	1
8634069-1	7472924	1
8634069-1	9043579	1
8634069-1	27066971	1
8634069-1	17567928	1
8634069-1	21483626	0
8634069-1	34109532	1
8634069-1	29406296	1
8634069-1	30961608	1
8634069-1	26206163	1
8634069-1	19499656	1
8634069-1	10232873	1
8634069-1	29790661	0
8634069-1	18027039	1
8634069-1	18803510	1
8634069-1	22910197	0
8634069-1	31261603	1
8634069-1	22833263	1
8634069-1	12925079	1
8634069-1	16053345	1
8634069-1	28411306	0
8634069-1	22052439	0
8634069-1	12775280	0
8634069-1	29145325	1
8634069-1	27040273	0
8634069-1	16882422	1
8634069-1	12576899	0
8634069-1	18097457	1
8634069-1	23736888	1
8634069-1	1847798	0
8634069-1	6496855	0
8634069-1	33827542	1
8634069-1	18618181	1
8634069-1	19167973	0
8634069-1	20186945	1
8634069-1	25937595	1
8634069-1	28128904	1
8634069-1	1403502	1
8634069-1	31088817	0
8634069-1	9102258	0
8634069-1	28746154	1
8634069-1	22469806	1
8634069-1	31382964	1
8634069-1	32638243	1
8634069-1	18266582	0
8634069-1	16698525	1
8634069-1	15956907	0
8634069-1	29622704	0
8634069-1	19910835	1
8634069-1	34152455	0
8636214-2	33679783	1
8636214-2	17566849	1
8636214-2	30961547	1
8636214-2	25270910	1
8636214-2	33371055	1
8636214-2	29137018	1
8636214-2	21969163	1
8636214-2	21438964	1
8636214-2	26377170	1
8636214-2	19387775	1
8636214-2	16751058	1
8636214-2	15985085	1
8636214-2	30568142	1
8636214-2	26714576	1
8636214-2	25636830	1
8636214-2	14645881	0
8636214-2	23038234	1
8636214-2	27090550	1
8636214-2	25249217	1
8636214-2	20190476	0
8636214-2	32919862	1
8636214-2	25759557	1
8636214-2	32334571	1
8636214-2	21643637	1
8636214-2	31779047	1
8636214-2	30371597	1
8636214-2	32885606	1
8636214-2	17387564	1
8636214-2	12845209	1
8636214-2	15468975	1
8636214-2	18158055	0
8636214-2	21385918	1
8636214-2	22688581	1
8636214-2	18401680	0
8636214-2	29480829	1
8636214-2	25886455	1
8636214-2	9438007	1
8636214-2	26857800	0
8636214-2	12399135	1
8636214-2	22835516	0
8636214-2	32846789	1
8636214-2	21360009	0
8636214-2	30383701	1
8636214-2	26277673	1
8636214-2	12911194	0
8636214-2	25548506	1
8636214-2	11688826	0
8636214-2	12109524	1
8636214-2	34099213	1
8636214-2	10656743	1
8660594-1	17198099	0
8660594-1	18717802	0
8660594-1	23074122	0
8660594-1	20308817	0
8660594-1	24433363	0
8660594-1	24438599	0
8660594-1	34075549	0
8660594-1	22218910	0
8660594-1	25801162	0
8660594-1	21270644	0
8660594-1	19617584	0
8660594-1	11549918	0
8660594-1	16048291	0
8660594-1	28362659	0
8660594-1	25083846	0
8660594-1	15066547	0
8660594-1	16762567	0
8660594-1	28828726	0
8660594-1	9875925	0
8660594-1	22232351	0
8660594-1	11838798	0
8660594-1	23860150	0
8660594-1	25438272	0
8660594-1	33376233	0
8660594-1	9339871	0
8660594-1	20031365	0
8660594-1	29697464	0
8660594-1	15896100	0
8660594-1	23373799	0
8660594-1	16415442	0
8660594-1	17209228	0
8660594-1	11565886	0
8660594-1	20016359	0
8660594-1	15851435	0
8660594-1	9153529	0
8660594-1	14510826	0
8660594-1	32875578	0
8660594-1	10780634	0
8660594-1	19948304	0
8660594-1	23995058	0
8660594-1	16324030	0
8660594-1	23904416	0
8660594-1	15159471	0
8660594-1	31757225	0
8660594-1	27858578	0
8660594-1	18502644	0
8660594-1	18248445	0
8660594-1	9701483	0
8660594-1	30718217	0
8660594-1	23391344	0
5039271-1	26422166	1
5039271-1	33402156	1
5039271-1	24224976	0
5039271-1	27381953	0
5039271-1	24382535	0
5039271-1	22318291	0
5039271-1	11793623	0
5039271-1	31266718	0
5039271-1	18415845	0
5039271-1	33663455	0
5039271-1	28502975	1
5039271-1	10770733	0
5039271-1	21960744	0
5039271-1	17965986	0
5039271-1	24661296	1
5039271-1	21661712	0
5039271-1	10961497	0
5039271-1	15217185	0
5039271-1	28900525	1
5039271-1	11895513	1
5039271-1	29307273	0
5039271-1	33198666	0
5039271-1	17618180	0
5039271-1	19443167	0
5039271-1	29018016	0
5039271-1	21095485	1
5039271-1	22644982	0
5039271-1	28885936	0
5039271-1	18843697	0
5039271-1	31645397	0
5039271-1	32981026	0
5039271-1	18978527	0
5039271-1	32087689	0
5039271-1	16734803	0
5039271-1	23104630	0
5039271-1	14524652	0
5039271-1	15914514	0
5039271-1	25224205	0
5039271-1	1917037	0
5039271-1	30929475	0
5039271-1	29656748	0
5039271-1	8842276	0
5039271-1	32712881	0
5039271-1	25280605	0
5039271-1	30030249	0
5039271-1	8838928	0
5039271-1	16850679	0
5039271-1	32994267	0
5039271-1	33947342	0
5039271-1	21729272	0
5139711-1	24422755	1
5139711-1	10398119	0
5139711-1	12152167	0
5139711-1	19623166	0
5139711-1	10699992	0
5139711-1	2927081	0
5139711-1	3188911	0
5139711-1	6759388	0
5139711-1	26458689	1
5139711-1	11342766	0
5139711-1	20679879	0
5139711-1	22406942	0
5139711-1	24698422	0
5139711-1	11787848	0
5139711-1	10469401	0
5139711-1	31730766	1
5139711-1	17922686	0
5139711-1	10828636	0
5139711-1	17142571	0
5139711-1	500875	0
5139711-1	12581250	0
5139711-1	21699569	0
5139711-1	3389148	0
5139711-1	17951204	0
5139711-1	10337667	0
5139711-1	8760016	0
5139711-1	30022297	0
5139711-1	15792127	0
5139711-1	24574375	0
5139711-1	58722	0
5139711-1	12297809	0
5139711-1	27846863	0
5139711-1	7569771	0
5139711-1	9556427	0
5139711-1	31311568	0
5139711-1	28591047	0
5139711-1	2429636	0
5139711-1	14562385	1
5139711-1	32225129	0
5139711-1	19328795	0
5139711-1	26817898	0
5139711-1	25118811	0
5139711-1	1648469	0
5139711-1	23661350	0
5139711-1	15104295	0
5139711-1	23206236	0
5139711-1	23001857	0
5139711-1	8832555	0
5139711-1	24583366	0
5139711-1	31462587	0
5187490-1	29932346	1
5187490-1	22623717	1
5187490-1	23223658	1
5187490-1	8037399	1
5187490-1	20398354	1
5187490-1	27071068	1
5187490-1	31369792	1
5187490-1	10628632	1
5187490-1	22958912	1
5187490-1	10069309	1
5187490-1	22020427	1
5187490-1	30852502	1
5187490-1	33846187	1
5187490-1	30201018	1
5187490-1	19581033	1
5187490-1	10987599	1
5187490-1	31354398	1
5187490-1	20047785	1
5187490-1	19962842	1
5187490-1	15803297	1
5187490-1	29871657	1
5187490-1	32997235	1
5187490-1	10514937	1
5187490-1	12098530	1
5187490-1	9353456	1
5187490-1	1509069	1
5187490-1	18779982	1
5187490-1	19092151	1
5187490-1	29064266	1
5187490-1	27998300	1
5187490-1	33370995	1
5187490-1	31974532	1
5187490-1	401562	1
5187490-1	19327190	1
5187490-1	32938445	1
5187490-1	10598672	0
5187490-1	48900	1
5187490-1	33725868	1
5187490-1	1953130	1
5187490-1	33645461	1
5187490-1	32677909	1
5187490-1	1416301	1
5187490-1	27154984	1
5187490-1	11580784	1
5187490-1	32519256	1
5187490-1	22729199	1
5187490-1	16882339	1
5187490-1	8191027	1
5187490-1	22200916	1
5187490-1	29266165	1
5264488-5	17656118	1
5264488-5	34730893	1
5264488-5	27165640	1
5264488-5	6954441	0
5264488-5	28610630	1
5264488-5	23851765	0
5264488-5	25037187	1
5264488-5	8586766	1
5264488-5	26476655	1
5264488-5	28092335	0
5264488-5	25428722	1
5264488-5	17612771	1
5264488-5	19325337	0
5264488-5	11224765	0
5264488-5	24334011	1
5264488-5	16961520	1
5264488-5	11714068	1
5264488-5	28651067	0
5264488-5	18286486	0
5264488-5	22431316	1
5264488-5	25896166	1
5264488-5	24366632	1
5264488-5	19561001	1
5264488-5	28762674	0
5264488-5	30681605	1
5264488-5	20482368	0
5264488-5	21067822	0
5264488-5	19656167	0
5264488-5	21063810	0
5264488-5	23401224	1
5264488-5	18262763	0
5264488-5	19453090	1
5264488-5	24689434	1
5264488-5	19507658	1
5264488-5	20451837	1
5264488-5	18779889	0
5264488-5	19894266	1
5264488-5	18062616	0
5264488-5	8134437	0
5264488-5	20465667	1
5264488-5	12027087	1
5264488-5	22281129	1
5264488-5	15243755	1
5264488-5	16549710	1
5264488-5	16123190	0
5264488-5	17263867	1
5264488-5	26114594	1
5264488-5	31916227	1
5264488-5	18427657	1
5264488-5	21595976	1
5264488-7	27604119	0
5264488-7	9316906	0
5264488-7	12145429	0
5264488-7	28527882	0
5264488-7	17656118	0
5264488-7	1652617	0
5264488-7	15947428	0
5264488-7	21176207	0
5264488-7	19969498	0
5264488-7	11326014	0
5264488-7	9230387	0
5264488-7	11574582	0
5264488-7	15872260	0
5264488-7	8818962	0
5264488-7	8801225	0
5264488-7	20658329	0
5264488-7	10878035	0
5264488-7	30742946	0
5264488-7	20027466	0
5264488-7	24323475	0
5264488-7	16237705	0
5264488-7	1370611	0
5264488-7	8114825	0
5264488-7	34115281	0
5264488-7	22381535	0
5264488-7	30972571	0
5264488-7	18257929	0
5264488-7	11036018	0
5264488-7	9170510	0
5264488-7	12676869	0
5264488-7	11923384	0
5264488-7	10069955	0
5264488-7	9399515	0
5264488-7	21474987	0
5264488-7	17360840	0
5264488-7	16226870	0
5264488-7	31279708	0
5264488-7	16106195	0
5264488-7	16469080	0
5264488-7	25242938	0
5264488-7	25480880	0
5264488-7	7843177	0
5264488-7	25428722	0
5264488-7	26796767	0
5264488-7	11018799	0
5264488-7	10797431	0
5264488-7	8380841	0
5264488-7	26551370	0
5264488-7	32802871	0
5264488-7	1699848	0
5494397-1	21895727	0
5494397-1	1943242	0
5494397-1	23639624	0
5494397-1	23574305	0
5494397-1	2008835	0
5494397-1	31121018	0
5494397-1	12930505	0
5494397-1	16996848	0
5494397-1	11078271	0
5494397-1	10933373	0
5494397-1	6218746	0
5494397-1	25073885	0
5494397-1	2569105	0
5494397-1	3984887	0
5494397-1	20463331	0
5494397-1	22703927	0
5494397-1	2394145	0
5494397-1	16080639	0
5494397-1	22411192	0
5494397-1	8923585	0
5494397-1	2703616	0
5494397-1	16772367	0
5494397-1	20823389	0
5494397-1	17296855	0
5494397-1	2752810	0
5494397-1	19653175	0
5494397-1	31673718	0
5494397-1	21534011	0
5494397-1	19656251	0
5494397-1	25887693	0
5494397-1	27392945	0
5494397-1	15326069	0
5494397-1	20488308	0
5494397-1	24837644	0
5494397-1	19148716	0
5494397-1	24766974	0
5494397-1	29960991	0
5494397-1	17725748	0
5494397-1	11869843	0
5494397-1	8473649	0
5494397-1	19219396	0
5494397-1	25598359	0
5494397-1	25616645	0
5494397-1	1457861	0
5494397-1	23614585	0
5494397-1	21979994	0
5494397-1	19056745	0
5494397-1	10807445	0
5494397-1	18617506	0
5494397-1	14508146	0
5494800-1	23343802	1
5494800-1	18039390	0
5494800-1	17321812	0
5494800-1	29157179	0
5494800-1	21482859	0
5494800-1	7962658	0
5494800-1	25006941	0
5494800-1	27853019	0
5494800-1	31391703	0
5494800-1	12578456	0
5494800-1	31977893	0
5494800-1	18452424	0
5494800-1	21381625	0
5494800-1	32225129	0
5494800-1	11503134	0
5494800-1	7659689	0
5494800-1	33026172	0
5494800-1	2095034	0
5494800-1	30291020	0
5494800-1	11333376	0
5494800-1	8054907	0
5494800-1	10690844	0
5494800-1	31577475	0
5494800-1	28718689	0
5494800-1	9621382	0
5494800-1	8349765	0
5494800-1	23524823	0
5494800-1	2765451	0
5494800-1	2846605	0
5494800-1	25933354	0
5494800-1	9738998	0
5494800-1	28582959	0
5494800-1	21385547	0
5494800-1	8335885	0
5494800-1	22712598	0
5494800-1	24767473	0
5494800-1	16855508	0
5494800-1	12140026	0
5494800-1	17577868	0
5494800-1	25325392	0
5494800-1	26020721	0
5494800-1	20015740	0
5494800-1	17214727	1
5494800-1	17627155	0
5494800-1	19033030	0
5494800-1	6577984	0
5494800-1	8493024	0
5494800-1	9070709	0
5494800-1	8536865	0
5494800-1	23761151	0
5538051-1	19855149	1
5538051-1	22234200	1
5538051-1	24661296	1
5538051-1	11749988	1
5538051-1	11165613	1
5538051-1	16159052	0
5538051-1	20671389	1
5538051-1	29397464	1
5538051-1	10507395	1
5538051-1	30235739	1
5538051-1	16484424	0
5538051-1	28504994	1
5538051-1	7492294	1
5538051-1	28836840	1
5538051-1	26143415	1
5538051-1	24366708	1
5538051-1	12218626	1
5538051-1	27798981	1
5538051-1	27245564	1
5538051-1	17973127	1
5538051-1	25186582	1
5538051-1	29022784	0
5538051-1	14740271	0
5538051-1	24160667	1
5538051-1	27637624	1
5538051-1	19012479	1
5538051-1	8805136	0
5538051-1	12371594	1
5538051-1	30095347	1
5538051-1	34325735	1
